objective	family	representation	method	target_offset	target	sigma	metric	mean	std	n	status
jepa	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_pearson_r	0.9680330966269279		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_mse	185.71707848772544		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_log_mse	2.2688518431685964		1	ok
jepa	physics	pooled	selected	40	buoyancy_gradient_energy		test_vrmse	0.4875126154875188		1	ok
jepa	physics	pooled	selected	40	buoyancy_gradient_energy		test_r2	0.7623314497405187		1	ok
jepa	physics	pooled	selected	40	buoyancy_gradient_energy		test_pearson_r	0.8753241284045056		1	ok
jepa	physics	pooled	selected	40	buoyancy_gradient_energy		test_mse	697.988785391561		1	ok
jepa	physics	pooled	selected	40	buoyancy_gradient_energy		test_log_mse	2.8438484448556993		1	ok
jepa	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_vrmse	0.47434079746749325		1	ok
jepa	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_r2	0.7750008078579025		1	ok
jepa	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_pearson_r	0.8808932776961581		1	ok
jepa	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_mse	98979.7810899379		1	ok
jepa	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_log_mse	4.995546488962537		1	ok
jepa	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_vrmse	0.5956678987497861		1	ok
jepa	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_r2	0.6451797543990145		1	ok
jepa	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_pearson_r	0.8032688684215321		1	ok
jepa	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_mse	156089.5837069655		1	ok
jepa	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_log_mse	5.193373922347976		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_vrmse	0.26332654212148426		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_r2	0.9306591322143422		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_pearson_r	0.9648918513939748		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_mse	30503.860252423554		1	ok
jepa	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_log_mse	4.484354802633424		1	ok
jepa	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_vrmse	0.47434079746749325		1	ok
jepa	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_r2	0.7750008078579025		1	ok
jepa	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_pearson_r	0.8808932776961581		1	ok
jepa	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_mse	98979.7810899379		1	ok
